,0
46666,5.819144771433295e-06
46667,4.598414442034251e-06
46668,4.885440897993584e-06
46669,4.413796409538099e-06
46670,4.62668835977484e-06
46671,5.331143695662625e-06
46672,3.605272428402887e-06
46673,3.3729804714972318e-06
46674,3.07614357496359e-06
46675,3.364762983690102e-06
46676,9.519014009605699e-06
46677,8.9123456951589e-06
46678,7.363011146960794e-06
46679,6.223074956981296e-06
46680,1.2373134932162918e-05
46681,7.375042759279735e-06
46682,9.546200907546323e-06
46683,1.032073750118285e-05
46684,8.682296819952525e-06
46685,7.393157161836817e-06
46686,6.418098168997577e-06
46687,1.1137929544480424e-05
46688,6.233162552063865e-06
46689,9.579602241602697e-06
46690,9.54507859349024e-05
46691,4.396900459095005e-05
46692,7.103163331913448e-06
46693,7.413589283065512e-06
46694,1.1857810704170291e-05
46695,1.9695544369754606e-05
46696,8.654339708002243e-06
46697,1.3827987932109533e-05
46698,1.673988078893414e-05
46699,1.613551298809471e-05
46700,9.790078871103289e-06
46701,8.600551120157452e-06
46702,1.6567559906503186e-05
46703,1.2100982492182582e-05
46704,4.3115010062557046e-05
46705,3.9969691998275023e-05
46706,1.0091359721974232e-05
46707,1.2980292110950166e-05
46708,1.5504212341560377e-05
46709,1.6030716228117844e-05
46710,1.645059981548403e-05
46711,1.3663077500378823e-05
46712,9.519014009605699e-06
46713,1.1008305085720395e-05
46714,8.057452275265627e-06
46715,6.236435232429498e-06
46716,5.820119949812143e-06
46717,9.843897569461972e-06
46718,1.0611815153738121e-05
46719,1.0649963649410715e-05
46720,1.0811508053197721e-05
46721,1.0655727741946963e-05
46722,1.0519474756428268e-05
46723,1.032387675595538e-05
46724,9.729941253945594e-06
46725,9.824224063509853e-06
46726,9.651461577224841e-06
46727,5.916144288045641e-06
46728,9.194849663211114e-06
46729,8.782172185712479e-06
46730,1.2098798080530915e-05
46731,1.463130306729794e-05
46732,1.8096010111616616e-05
46733,2.019001068083516e-05
46734,2.11306469256079e-05
46735,2.012380016149012e-05
46736,1.9218157785856254e-05
46737,1.7441630798501877e-05
46738,5.986094309940637e-06
46739,1.5932530053431525e-05
46740,1.214824291335233e-05
46741,9.488868678010666e-06
46742,1.0103498315545642e-05
46743,1.268518903885433e-05
46744,1.7705638817297394e-05
46745,9.50105336716903e-06
46746,4.48688618951507e-06
46747,2.7959164009815473e-06
46748,2.565509409266265e-06
46749,6.486079312097108e-06
46750,4.153553961107266e-06
46751,8.147511932338523e-06
46752,1.4531482007670394e-05
46753,1.6403024819699974e-05
46754,1.5129831809121508e-05
46755,1.0937957631777488e-05
46756,1.065387412919747e-05
46757,1.1099113213261775e-05
46758,1.109088777485157e-05
46759,1.1584656238632941e-05
46760,7.41887878576379e-06
46761,1.6603723563664066e-05
46762,1.8114748963229024e-05
46763,1.541716260361873e-05
46764,8.770324264406639e-06
46765,6.4157641489354314e-06
46766,6.213171506392396e-06
46767,7.581437457835425e-06
46768,9.275949563913041e-06
46769,9.965608832528582e-06
46770,9.184119477794275e-06
46771,9.479590826694965e-06
46772,8.238478775933079e-06
46773,7.016487321240568e-06
46774,1.62924395933444e-05
46775,2.492520758430931e-05
46776,5.78772346797223e-06
46777,2.151844889313048e-05
46778,1.6380857100472107e-05
46779,1.4347170516528125e-05
46780,1.9029369486944923e-05
46781,2.0165643279877012e-05
46782,2.0941068996420456e-05
46783,2.3021702205144088e-05
46784,1.1529176945249445e-05
46785,1.0482799885077383e-05
46786,1.0654717173603151e-05
46787,7.073216672928465e-06
46788,1.900658221049091e-05
46789,3.592084210676907e-05
46790,3.235369698414651e-05
46791,6.290818383277072e-06
46792,1.7103999794780272e-05
46793,1.1680451358761906e-05
46794,7.802918633127821e-06
46795,6.004212835761543e-06
46796,5.318610230800163e-06
46797,5.095490070431594e-06
46798,6.703537793392407e-06
46799,4.923557207647726e-06
46800,5.069653713486711e-06
46801,8.544894771312273e-06
46802,1.0582236338411916e-05
46803,5.0180591723642335e-06
46804,1.7360517619240266e-05
46805,9.936660095603767e-06
46806,1.2829037174287186e-05
46807,1.6405674749300622e-05
46808,2.7573388797351727e-05
46809,1.2868579825203846e-05
46810,1.8456283720438386e-05
46811,2.8402904238846943e-05
46812,2.9362644733304784e-05
46813,1.9631142093321768e-05
46814,2.554622678335873e-05
46815,2.877399211201827e-05
46816,1.6058330095929396e-05
46817,3.7496665592272274e-06
46818,5.262364169580525e-06
46819,0.0003417249570098013
46820,2.7326244817295362e-05
46821,9.619712424844255e-05
46822,9.66309338459579e-06
46823,7.073216672928465e-06
46824,5.362080705794192e-06
46825,8.10230448847315e-06
46826,4.917928192647717e-06
46827,6.392752835216574e-06
46828,7.182014298367218e-06
46829,7.128921300491984e-06
46830,7.492890456441772e-06
46831,8.587437078934309e-06
46832,8.023641117010664e-06
46833,7.325490323077113e-06
46834,6.243862493400668e-06
46835,6.0454223286634465e-06
46836,8.190335797080847e-06
46837,9.94112234187326e-06
46838,9.382224530270791e-06
46839,1.3055397472950664e-05
46840,1.7068543244926514e-05
46841,1.7913280019252045e-05
46842,1.565285873337105e-05
46843,1.4407455603785762e-05
46844,1.1887282858546042e-05
46845,9.718716592436647e-06
46846,8.324895725161002e-06
46847,7.769030578876595e-06
46848,8.166243980323706e-06
46849,1.163715832694413e-05
46850,1.587216151126539e-05
46851,1.2185837822715692e-05
46852,1.2134824502023816e-05
46853,1.4599005266968841e-05
46854,1.6128479498060417e-05
46855,1.285453929602655e-05
46856,1.0135352063896364e-05
46857,9.887622750340943e-06
46858,9.020151763594477e-06
46859,8.390840461326266e-06
46860,1.4607255984628645e-05
46861,7.687683676728323e-06
46862,8.597910947342787e-06
46863,9.424005440222437e-06
46864,1.0508640358617693e-05
46865,9.253545415862855e-06
46866,1.0038440263711763e-05
46867,1.351926671196178e-05
46868,1.2114969259109188e-05
46869,6.469481050233329e-06
46870,4.75363710025856e-06
46871,1.146225219963354e-05
46872,4.521056732260679e-06
46873,4.496697243268974e-06
46874,4.7549621053854655e-06
46875,5.106947030828324e-06
46876,6.709224837213915e-06
46877,6.989460678953909e-06
46878,6.560317897192879e-06
46879,5.925820799230452e-06
46880,5.701039429106925e-06
46881,5.526739034663657e-06
46882,1.4246493264508697e-05
46883,5.56705808439594e-06
46884,5.279886067367671e-06
46885,2.1721959345331864e-05
46886,1.3652982152000056e-05
46887,4.826716786597056e-06
46888,1.21190333816676e-05
46889,9.28476548096666e-06
46890,6.877368230564608e-06
46891,6.6456418227475284e-06
46892,7.2096336894172045e-06
46893,7.644053200489227e-06
46894,7.657834521775468e-06
46895,7.84084136260995e-06
46896,7.56421730962599e-06
46897,7.142930229446566e-06
46898,3.1702503831496826e-06
46899,1.3288771533148208e-05
46900,1.3070302170656922e-05
46901,1.2056035647923547e-05
46902,3.109951676349282e-05
46903,1.2016384096376558e-05
46904,8.07650675822455e-06
46905,6.870702645712226e-06
46906,3.026388962855392e-06
46907,3.0337605908895824e-06
46908,3.684435288256541e-06
46909,3.52491642246685e-06
46910,7.768545336624009e-06
46911,6.794271447796096e-06
46912,6.804142918919587e-06
46913,8.225689909295866e-06
46914,8.192977938342689e-06
46915,1.1394034770648146e-05
46916,6.0034985681264435e-06
46917,8.404029533243855e-06
46918,2.4220590124632732e-05
46919,2.845217984386766e-05
46920,1.8751721131592636e-05
46921,4.729036516859676e-05
46922,2.548929850474085e-05
46923,1.2232940985814785e-05
46924,1.9749812676584444e-05
46925,4.484337432665377e-05
46926,1.8080099530004755e-05
46927,1.494676991310518e-05
46928,6.533842360052197e-06
46929,6.477360520679734e-06
46930,9.561410798341492e-06
46931,1.4353556895736297e-05
46932,2.100187912571386e-05
46933,3.6556219704745427e-06
46934,3.1702503831496826e-06
46935,2.69818476039956e-06
46936,6.15918349976386e-06
46937,7.375319310919982e-06
46938,1.42006061940867e-05
46939,3.45607080643235e-06
46940,3.2557137771881175e-06
46941,2.4711278719140044e-06
46942,1.7596377603382997e-06
46943,1.5194857628285905e-06
46944,2.1963275055445877e-06
46945,2.9402213888705825e-06
46946,4.19059935528773e-06
46947,5.627243871990773e-06
46948,6.702494445699074e-06
46949,1.660523172768998e-05
46950,8.19654497666083e-06
46951,7.4035705053672995e-06
46952,5.317872159675165e-06
46953,3.608423016214806e-06
46954,2.2158998218707396e-06
46955,2.2805081033088535e-06
46956,3.974138670582571e-06
46957,5.3350335059848906e-06
46958,5.579725500271246e-06
46959,6.056950843789774e-06
46960,1.5202370526982371e-05
46961,6.3548257354066855e-06
46962,6.38412127687706e-06
46963,6.292835180016121e-06
46964,5.499784175031574e-06
46965,5.177842814317607e-06
46966,3.462670090458706e-06
46967,2.8682732364742834e-06
46968,2.339342918716421e-06
46969,2.31004518712644e-06
46970,2.437029716414278e-06
46971,1.0359659678731983e-05
46972,2.5040144500853786e-06
46973,2.982636479293868e-06
46974,4.311790609955067e-06
46975,6.463949924022094e-06
46976,7.1525895112698195e-06
46977,6.678342387597399e-06
46978,7.369949642818718e-06
46979,7.766300092964016e-06
46980,6.993696676497929e-06
46981,5.505835756413419e-06
46982,5.917404750883466e-06
46983,4.393654027277285e-06
46984,3.584047522208652e-06
46985,3.297343610829636e-06
46986,3.4045768854681495e-06
46987,3.743058748356843e-06
46988,3.469302618212157e-06
46989,3.106420489835585e-06
46990,2.7408563735287416e-06
46991,2.72645491036965e-06
46992,2.505076645280974e-06
46993,8.7570658145546e-06
46994,2.3538243429866733e-06
46995,3.3739183957358746e-06
46996,1.204405100790499e-05
46997,1.4219211461882388e-05
46998,1.0834701287756407e-05
46999,1.4743329822649944e-05
47000,9.606077555826696e-06
47001,4.96242516529237e-06
47002,4.103119471898319e-06
47003,4.178281291867175e-06
47004,5.39208639517952e-06
47005,6.5579665119943946e-06
47006,6.434102754857013e-06
47007,5.227223377505042e-06
47008,4.079129676598874e-06
47009,4.256524092256498e-06
47010,1.2900488949555093e-05
47011,1.1040824172382538e-05
47012,9.608339676406272e-06
47013,2.055193924580881e-05
47014,1.224620390084043e-05
47015,1.9550725726282818e-05
47016,2.2623969220912665e-05
47017,1.531754421818377e-05
47018,7.904334744306571e-06
47019,4.4254503383350366e-06
47020,6.952630162645018e-06
47021,4.6029675099331936e-06
47022,5.081721567754053e-06
47023,2.0968036397160927e-05
47024,1.4275053236385786e-05
47025,4.043409955925051e-05
47026,1.1435372410820777e-05
47027,3.970221205672209e-05
47028,3.155875295808762e-05
47029,2.5343740973713767e-05
47030,1.611431704543437e-05
47031,2.383274174970007e-05
47032,2.810501226712831e-05
47033,3.3142602031798134e-05
47034,9.279871035324979e-06
47035,4.857943023420597e-05
47036,4.8082896973952814e-05
47037,5.267885609177577e-05
47038,2.1263496202872763e-05
47039,1.0571483195402604e-05
47040,3.5428769729665376e-05
47041,3.46779047511289e-05
47042,2.91092557816811e-05
47043,2.9463530289675004e-05
47044,8.436948506436192e-06
47045,4.256524092256498e-06
47046,4.103661308104789e-06
47047,4.75387590274447e-06
47048,4.586653807343758e-06
47049,6.142141297220753e-06
47050,6.848025898701712e-06
47051,8.237298536021718e-06
47052,1.0205587441757955e-05
47053,1.1241927542995869e-05
47054,1.163895434909712e-05
47055,1.1247472028193524e-05
47056,9.541326772811659e-06
47057,9.806221717282353e-06
47058,9.44827891322392e-06
47059,7.886638257944977e-06
47060,8.208042062465817e-06
47061,8.765166435037019e-06
47062,9.431278585618267e-06
47063,1.0421465667849257e-05
47064,1.1504301748228873e-05
47065,1.2127682385339389e-05
47066,1.2164321747336358e-05
47067,1.1450656837903186e-05
47068,1.1030511090390305e-05
47069,9.829388815681524e-06
47070,9.471594028840008e-06
47071,1.0355638928384782e-05
47072,8.789826933240396e-06
47073,1.1062351821679783e-05
47074,1.989302000160269e-05
47075,1.55599888657875e-05
47076,1.0082271316081997e-05
47077,9.333158599348825e-06
47078,1.5037123298859814e-05
47079,6.803119669698618e-06
47080,5.42848031132218e-06
47081,5.601331930928788e-06
47082,1.3576840023028794e-05
47083,6.321090256915766e-06
47084,6.978458164371675e-06
47085,7.813797197019447e-06
47086,8.33101545918962e-06
47087,8.125103845165305e-06
47088,7.367027026022899e-06
47089,6.406006216990092e-06
47090,7.655176837042624e-06
47091,6.227485434918721e-06
47092,4.2340991385268256e-06
47093,1.4977610627636546e-05
47094,4.0391928894173096e-06
47095,4.1049105277983676e-06
47096,4.600325315108026e-06
47097,4.81353239465405e-06
47098,5.361680261066731e-06
47099,5.034399761341446e-06
47100,5.0279499673996524e-06
47101,4.2648690742850265e-06
47102,3.965163529896906e-06
47103,3.8979160273936605e-06
47104,1.391871978434076e-05
47105,3.916549943557906e-06
47106,4.177595583757481e-06
47107,1.212152382238123e-05
47108,1.0081000219764017e-05
47109,4.788470339210913e-06
47110,6.9817871984327976e-06
47111,5.026991755239449e-06
47112,4.203122743108394e-06
47113,4.3463833229518455e-06
47114,4.7173524820650455e-06
47115,4.867694154497879e-06
47116,4.914624019994966e-06
47117,5.2908337504261135e-06
47118,5.635929313159446e-06
47119,5.988361161709425e-06
47120,5.7017856217079514e-06
47121,0.00012595665040141254
47122,2.7370585239922923e-05
47123,2.439072669405639e-05
47124,2.799358731782109e-05
47125,2.185120837081624e-05
47126,1.9629060108341245e-05
47127,1.4659363189893104e-05
47128,1.604888393627693e-05
47129,1.2024501574060364e-05
47130,4.7475324580982055e-06
47131,1.1724062113449992e-05
47132,3.960861069840866e-06
47133,4.862390987320012e-06
47134,1.527482109142101e-05
47135,1.391937108993354e-05
47136,3.0001851640790187e-05
47137,4.8879758632787914e-05
47138,1.6009218333708425e-05
47139,1.7826210712494638e-05
47140,1.0849400874948898e-05
47141,1.4435771024201043e-05
47142,8.033106858605686e-06
47143,5.224622003924229e-06
47144,5.5461569034092164e-06
47145,9.055112061106422e-06
47146,1.7281419400956827e-05
47147,1.748394074632336e-05
47148,1.5647251256008716e-05
47149,2.2373278404218025e-05
47150,3.343889030641175e-05
47151,3.259741205877459e-05
47152,1.2691520472142712e-05
47153,1.4424879539292065e-05
47154,1.7358635527610947e-05
47155,2.001627065957387e-05
47156,5.7017856217079514e-06
47157,4.702650809272004e-06
47158,1.4948138105485998e-05
47159,3.964930223900586e-06
47160,3.4182443723009607e-06
47161,4.59620187841216e-06
47162,4.223713768322913e-06
47163,4.750998119761326e-06
47164,6.6877307930062915e-06
47165,8.142570913691408e-06
47166,8.287697346509668e-06
47167,8.410467286381353e-06
47168,8.646068628175576e-06
47169,8.442849611445902e-06
47170,8.290192245091323e-06
47171,2.6318617406872015e-06
47172,6.795941417452904e-06
47173,4.599813666787987e-06
47174,4.2048635140510055e-06
47175,4.398354757604723e-06
47176,4.263469824731777e-06
47177,3.983786234599043e-06
47178,3.284352397047981e-06
47179,3.2208683550449847e-06
47180,3.532828887203727e-06
47181,5.281252388275931e-06
47182,2.351538928815393e-06
47183,8.807022374923295e-06
47184,2.060475802475523e-05
47185,2.618392059429837e-05
47186,2.7514451747011836e-05
47187,2.08477455172711e-05
47188,1.3529725060581703e-05
47189,9.473643267103645e-06
47190,5.353442462000198e-06
47191,4.0404185421843195e-06
47192,3.0000923874785824e-06
47193,3.5818636123411884e-06
47194,2.437327873091012e-06
47195,2.5253617056168643e-06
47196,2.8094162996833854e-06
47197,2.8379065214238513e-06
47198,2.7297687465709134e-06
47199,2.5180968611279994e-06
47200,2.3997361796083316e-06
47201,2.6718571880496564e-06
47202,3.2748975353961347e-06
47203,4.2802653983823765e-06
47204,4.0171071230942194e-06
47205,5.492962321645907e-06
47206,5.6141758072879e-06
47207,5.651729091212273e-06
47208,5.501104185648662e-06
47209,5.069323479788792e-06
47210,4.680421146558113e-06
47211,3.91152949777426e-06
47212,3.3014451028495785e-06
47213,2.7069382110357186e-06
47214,2.524652931224586e-06
47215,4.876010868079427e-06
47216,3.2617493212041224e-06
47217,3.688481822050614e-06
47218,5.915088336057005e-06
47219,5.350623046500933e-06
47220,3.838937299898679e-06
47221,4.869475987677317e-06
47222,4.56673922733474e-06
47223,5.12846022770663e-06
47224,4.72049199710981e-06
47225,5.139048486628986e-06
47226,5.790314433947293e-06
47227,5.777924781372939e-06
47228,5.518316227820016e-06
47229,4.9499533126114605e-06
47230,4.496271930659579e-06
47231,1.174189473696082e-05
47232,1.0037619921266666e-05
47233,1.3132490043908837e-05
47234,2.3865450615397565e-05
47235,2.9545064930622117e-05
47236,1.307386267764867e-05
47237,1.0442289320997064e-05
47238,1.565699476012025e-05
47239,1.9433029633502468e-05
47240,7.683517431934826e-06
47241,3.247773177728487e-06
47242,1.7641523932466395e-05
47243,3.2688469822029706e-06
47244,9.815914269668108e-06
47245,3.552453457978379e-05
47246,1.3400002220554234e-05
47247,7.693352508563247e-06
47248,3.801241977150755e-06
47249,5.6320219201857394e-06
47250,2.7522651506759826e-06
47251,7.781414870130005e-05
47252,2.520716663882557e-05
47253,1.4015664101070297e-05
47254,2.515939244063338e-05
47255,4.1819388324331174e-05
47256,5.7806660602087526e-05
47257,3.5608517858265854e-05
47258,8.044677434746243e-05
47259,4.356115199426964e-05
47260,5.261194865341508e-06
47261,5.83953037823536e-06
47262,6.2759317500075484e-06
47263,4.1016659584813926e-05
47264,7.317424510794107e-05
47265,4.413322935596267e-05
47266,1.1573727867478757e-05
47267,1.174189473696082e-05
47268,1.3093382077146682e-05
47269,1.3316678551876521e-05
47270,3.2725001073846856e-06
47271,3.564237930342072e-06
47272,2.7957700762938953e-06
47273,2.750378002681454e-06
47274,2.623623352052949e-06
47275,2.606488660872422e-06
47276,2.5234957991712406e-06
47277,3.0099634425122433e-06
47278,3.934604872663193e-06
47279,4.824478148765802e-06
47280,4.8646579477587715e-06
47281,4.233988396401093e-06
47282,3.413017147326464e-06
47283,4.066797934137381e-06
47284,3.6448330919515637e-06
47285,3.5136119629498074e-06
47286,3.993041972815474e-06
47287,3.63032626539368e-06
47288,3.3590300595616957e-06
47289,3.4289709870833997e-06
47290,3.4969010932383563e-06
47291,3.4761277708416443e-06
47292,3.411235516482023e-06
47293,3.1604390210375306e-06
47294,3.424383240891654e-06
47295,3.613281900257742e-06
47296,4.178248930871131e-06
47297,4.090351550308397e-06
47298,3.691974615503213e-06
47299,3.0132783895776814e-06
47300,2.3580774555206584e-06
47301,3.114243855544158e-06
47302,4.736003781022111e-06
47303,6.4834339358674215e-06
47304,3.2367478352848363e-06
47305,8.303780696392703e-06
47306,7.974560283421419e-06
47307,8.164966209615146e-06
47308,8.42674450008938e-06
47309,1.0379966138995595e-05
47310,1.1558255790032115e-05
47311,1.1515533375859936e-05
47312,7.669022058461258e-06
47313,5.123407333745207e-06
47314,3.5671761489517967e-06
47315,3.438473178777445e-06
47316,5.803338199602937e-06
47317,3.989953777678202e-06
47318,3.9213580925846334e-06
47319,5.633373180722452e-06
47320,7.515340868628991e-06
47321,6.961816822479745e-06
47322,7.436103090509517e-06
47323,6.5793402106839145e-06
47324,5.92193198388299e-06
47325,6.070137154461913e-06
47326,3.899574012704551e-06
47327,4.5419428125186615e-06
47328,3.2927638289499565e-06
47329,5.875515410900282e-06
47330,6.347069481649544e-06
47331,3.6460161399450255e-06
47332,8.218561984906128e-06
47333,7.337344129855131e-06
47334,7.533824969068338e-06
47335,7.544448733713234e-06
47336,5.8645271306886576e-06
47337,4.048499899052008e-06
47338,3.259411606359992e-06
47339,3.2795485830362846e-06
47340,2.9871165690575987e-06
47341,2.874800498722425e-06
47342,1.2674539930450326e-05
47343,2.7628891823543837e-05
47344,1.9330787817878638e-05
47345,1.0789578483392727e-05
47346,3.5166174889509364e-05
47347,1.637524844464272e-05
47348,1.7644476233674203e-05
47349,1.6278889846442173e-05
47350,1.5119667043216207e-05
47351,1.0881596750377264e-05
47352,4.757178701916263e-06
47353,1.3554777497599986e-05
47354,3.338203430234487e-06
47355,6.466387459161314e-06
47356,2.1795643618366675e-05
47357,2.1312358418546285e-05
47358,4.009626187602034e-05
47359,1.0221717799570405e-05
47360,5.517783921613489e-06
47361,1.0566131054702248e-05
47362,3.3701156631209936e-05
47363,9.560697850821092e-06
47364,1.3033168246718334e-05
47365,3.7065079388899455e-06
47366,6.048389610775976e-06
47367,4.365446430900375e-06
47368,1.4135009260306495e-05
47369,5.782425209948756e-05
47370,2.8551614477077912e-05
47371,1.3325573858271703e-05
47372,8.487261917079073e-06
47373,1.0559171795364904e-05
47374,1.1660835282234615e-05
47375,1.7132394457741696e-05
47376,5.5803706630758465e-05
47377,1.1993197913723608e-05
47378,1.2674539930450326e-05
47379,2.135028616085172e-05
47380,1.4586932939834307e-05
47381,3.2781882343914488e-06
47382,2.1793037238826554e-06
47383,6.600607611782747e-06
47384,5.926028421769052e-06
47385,5.473450974718825e-06
47386,5.6581035715076315e-06
47387,6.006586743750914e-06
47388,7.133540351082514e-06
47389,9.081620552501166e-06
47390,1.0948737293758877e-05
47391,1.2115999425445445e-05
47392,1.2766601933789814e-05
47393,2.1027134823383437e-06
47394,1.4210734823152465e-05
47395,1.6137989646337144e-05
47396,1.6193635151032825e-05
47397,1.5791912328498445e-05
47398,1.4148320035107735e-05
47399,1.6338182569701092e-05
47400,2.3998276625499453e-05
47401,2.228362282444223e-05
47402,1.5618870940047958e-05
47403,1.2970029057523434e-05
47404,2.4414360353471137e-06
47405,1.4252283480110346e-05
47406,1.6841981749283875e-05
47407,1.6356918341975412e-05
47408,1.494284687006876e-05
47409,1.3587813021775641e-05
47410,1.180237414601423e-05
47411,9.867184142658032e-06
47412,7.234233733806028e-06
47413,6.363073520070109e-06
47414,4.126874065513861e-06
47415,2.6270494234221475e-06
47416,2.5477886886081587e-06
47417,2.371590430359027e-06
47418,2.2701290973056185e-06
47419,2.455511378145049e-06
47420,3.891867239764322e-06
47421,6.016770468572262e-06
47422,6.239552922006417e-06
47423,6.185528054272193e-06
47424,5.993040935045607e-06
47425,5.857322153102813e-06
47426,2.7048874208867857e-06
47427,5.1567985949029576e-06
47428,3.678743778373383e-06
47429,2.729368462138948e-06
47430,2.0927425283328945e-06
47431,2.0649507313018942e-06
47432,2.22896899325088e-06
47433,2.4867571648373015e-06
47434,2.8662897487416503e-06
47435,3.4784764453267796e-06
47436,4.038995387367435e-06
47437,2.7008942077750137e-06
47438,4.329092369103085e-06
47439,4.330453453452318e-06
47440,2.6424699770826483e-06
47441,2.7975108982802432e-06
47442,3.082532061928486e-06
47443,3.767069906522016e-06
47444,4.4969832506766916e-06
47445,4.9362942552101435e-06
47446,5.044891078593589e-06
47447,6.011346833873439e-06
47448,7.138295504852083e-06
47449,8.511731260943175e-06
47450,8.966721609795034e-06
47451,8.67516319018542e-06
47452,7.544733869332552e-06
47453,7.050986276995049e-06
47454,5.162904722955518e-05
47455,4.640607647517886e-05
47456,3.352277417091095e-05
47457,6.696745666459728e-05
47458,1.1506860689892573e-05
47459,1.0391406682846296e-05
47460,1.532909665860758e-05
47461,1.866313727052451e-05
47462,1.246653514455457e-05
47463,3.959078699527778e-06
47464,6.260633352746569e-06
47465,3.626384392716342e-06
47466,1.1504381399878651e-05
47467,6.1725848552906905e-06
47468,1.076872040301942e-05
47469,1.6911205148807655e-05
47470,2.4738543395596755e-05
47471,3.071241225406393e-05
47472,0.00010456573233272755
47473,4.429189561088122e-05
47474,6.37600176475994e-06
47475,1.1436781430082797e-05
47476,3.195191854603493e-05
47477,2.4019872435199227e-05
47478,5.1693669336028564e-06
47479,9.627486277262633e-06
47480,5.562910650129225e-06
47481,1.3565558016111301e-05
47482,9.102385616917076e-06
47483,1.682367488348947e-05
47484,6.014951371871131e-05
47485,2.436330738258422e-05
47486,1.7192412209237837e-05
47487,4.3670952089172984e-05
47488,6.849523988834185e-06
47489,7.050986276995049e-06
47490,7.404130604114794e-06
47491,6.685023574169859e-06
47492,3.69997220976736e-06
47493,3.9672945261588025e-06
47494,3.250293361478337e-06
47495,3.3548993486291337e-06
47496,3.3573523630967586e-06
47497,3.5239589420697993e-06
47498,3.7124927540981828e-06
47499,3.988176724770136e-06
47500,4.1205676659467955e-06
47501,4.384656884663171e-06
47502,4.710957117299024e-06
47503,5.048512169871003e-06
47504,4.1255529806514785e-06
47505,5.459166210643337e-06
47506,4.727864067659742e-06
47507,4.3803453298385396e-06
47508,4.2934141248046045e-06
47509,4.287020949218792e-06
47510,6.782657615553455e-06
47511,1.0736437579376066e-05
47512,1.352064644286971e-05
47513,1.5758066498917684e-05
47514,1.9575254004121916e-05
47515,4.220972131823663e-06
47516,2.0274688705573242e-05
47517,1.8520253598231084e-05
47518,1.7889729216931208e-05
47519,1.3737193683162339e-05
47520,1.018131226500534e-05
47521,7.989171372082082e-06
47522,6.093219721253172e-06
47523,6.841826102125839e-06
47524,5.956629806181064e-06
47525,5.175587167408668e-06
47526,4.227688269137811e-06
47527,4.867290302543821e-06
47528,4.728137252318633e-06
47529,4.490134459578597e-06
47530,4.341220267122455e-06
47531,4.111232285804885e-06
47532,3.67059294694158e-06
47533,3.437267614973962e-06
47534,3.273767054619357e-06
47535,3.1024916858109474e-06
47536,2.9586258734242586e-06
47537,4.667860337456243e-06
47538,3.1166166645317705e-06
47539,3.275069856531041e-06
47540,3.2202911298654168e-06
47541,3.2767419561243182e-06
47542,3.5777201407743324e-06
47543,3.4661576752921042e-06
47544,3.57362826326514e-06
47545,3.756525690504935e-06
47546,3.503838046678192e-06
47547,3.372743548806198e-06
47548,4.819332942176284e-06
47549,3.4252428046576293e-06
47550,3.5385932753871967e-06
47551,4.472781358200284e-06
47552,4.401978013046357e-06
47553,3.880638422148484e-06
47554,4.4137588010383095e-06
47555,4.3812777185103125e-06
47556,4.361850435497645e-06
47557,4.556159303450274e-06
47558,3.790071729364856e-06
47559,4.004290093423948e-06
47560,3.841080231239492e-06
47561,3.6621013738447136e-06
47562,3.539413668308983e-06
47563,3.455739498894966e-06
47564,2.5922761531021894e-05
47565,2.1008086901201414e-05
47566,1.6376952583567335e-05
47567,1.0054988259823203e-05
47568,8.588423724928715e-06
47569,6.296523136357355e-06
47570,5.3384560114979135e-06
47571,4.777563506020315e-06
47572,4.48340607231657e-06
47573,4.9794499462560545e-06
47574,4.652012691718946e-06
47575,5.0364234592307905e-06
47576,5.441559395896134e-06
47577,1.2417083590503524e-05
47578,1.6779410714892285e-05
47579,9.581752638893017e-06
47580,9.789151468439388e-06
47581,1.235058637760726e-05
47582,1.2623043560545981e-05
47583,1.025535459805643e-05
47584,9.75736066316977e-06
47585,1.1643490966402025e-05
47586,1.0604170008397717e-05
47587,8.906936299325114e-06
47588,8.964386589497094e-06
47589,1.3619812620520409e-05
47590,9.753924434482654e-06
47591,8.753266026869896e-06
47592,8.155928026567179e-06
47593,1.1282016995207513e-05
47594,9.586524125874232e-06
47595,6.2321282060117035e-06
47596,1.1545338970224365e-05
47597,4.661919047113139e-06
47598,4.885108886028611e-06
47599,7.094675058593128e-06
47600,5.024854096701966e-06
47601,1.3595316100864237e-05
47602,6.175029980532883e-06
47603,5.810306412573609e-06
47604,6.04890633315344e-06
47605,5.788342444451452e-06
47606,5.875349185326658e-06
47607,6.140952997524228e-06
47608,6.165976990222813e-06
47609,6.126241239302245e-06
47610,6.272683966148121e-06
47611,1.0273169187793375e-05
47612,1.4774573585453702e-05
47613,3.422475635100574e-05
47614,2.7755377721023687e-05
47615,2.1483120058832573e-05
47616,1.362881611190834e-05
47617,1.6047598934447225e-05
47618,1.4135958986520353e-05
47619,7.956100441766193e-06
47620,4.610985766456441e-06
47621,6.82160876626487e-06
47622,5.4132369566169525e-06
47623,8.039210081325846e-06
47624,6.174529545602543e-06
47625,5.617844824004932e-06
47626,5.443015998047026e-06
47627,5.67097667878167e-06
47628,8.370241844844647e-06
47629,8.994444284698853e-06
47630,9.858982897306249e-06
47631,9.785286247476457e-06
47632,9.916292426426203e-06
47633,1.1382886846792394e-05
47634,7.360822190998854e-06
47635,1.3505274983079212e-05
47636,1.5040669581241118e-05
47637,1.9056865528722975e-05
