Index,Labels,Loss,Dist10nn,,,,,,AUC: 0.632817137547477,,
46679,0,0.04502262,0.102288722,0.047379632,0.003015008,0.00224483,,,,,
46680,0,0.041381478,0.150192924,0.099805404,0.002538902,0.009961119,,,,,
46681,0,0.023577409,0.094461671,0.066183244,0.000799669,0.004380222,,,,,
46682,0,0.037439184,0.086791293,0.041299314,0.00206952,0.001705633,,,,,
46683,0,0.026536251,0.076384268,0.044431552,0.001020976,0.001974163,,,,,
46684,0,0.038767756,0.062734487,0.015592688,0.002222349,0.000243132,,,,,
46685,0,0.037999084,0.053299362,0.007112099,0.002133263,5.0582E-05,,,,,
46686,0,0.034697298,0.033048495,0.009038609,0.000576475,8.16965E-05,,,,,
46687,0,0.038607691,0.050014669,0.003071638,0.002203648,9.43496E-06,,,,,
46688,0,0.030546073,0.030045247,0.006886867,0.000536311,4.74289E-05,,,,,
46689,0,0.03119507,0.051122127,0.013384089,0.00142416,0.000179134,,,,,
46690,0,0.049019809,0.094693211,0.034820412,0.003584752,0.001212461,,,,,
46691,0,0.029068384,0.076132261,0.041035142,0.001231808,0.001683883,,,,,
46692,0,0.019900887,0.063069886,0.039356964,0.000562303,0.001548971,,,,,
46693,0,0.026515712,0.064083884,0.032156673,0.001019347,0.001034052,,,,,
46694,0,0.020390626,0.056441669,0.032120589,0.000591515,0.001031732,,,,,
46695,0,0.024544716,0.069617046,0.040137417,0.000869049,0.001611012,,,,,
46696,0,0.031088648,0.05610031,0.018494427,0.001414202,0.000342044,,,,,
46697,0,0.030791016,0.067004747,0.029768464,0.001386541,0.000886161,,,,,
46698,0,0.033023697,0.066853427,0.0268446,0.001600706,0.000720633,,,,,
46699,0,0.015456601,0.052009861,0.033815853,0.000331022,0.001143512,,,,,
46700,0,0.014219179,0.062983098,0.046325722,0.000277468,0.002146073,,,,,
46701,0,0.02417309,0.062908998,0.033890854,0.000842053,0.00114859,,,,,
46702,0,0.035101027,0.099036476,0.056448021,0.001813777,0.003186379,,,,,
46703,0,0.029993225,0.109511355,0.073265768,0.001313743,0.005367873,,,,,
46704,0,0.049093276,0.17446333,0.1144993,0.003595685,0.01311009,,,,,
46705,0,0.02477103,0.066648941,0.036888276,0.000885697,0.001360745,,,,,
46706,0,0.026848402,0.058514336,0.02617399,0.001045898,0.000685078,,,,,
46707,0,0.012359939,0.06256269,0.048214117,0.000205882,0.002324601,,,,,
46708,0,0.031095944,0.079083817,0.041468874,0.001414884,0.001719668,,,,,
46709,0,0.036589583,0.094487135,0.05005019,0.001974642,0.002505022,,,,,
46710,0,0.041743484,0.125109798,0.074272739,0.002584407,0.00551644,,,,,
46711,0,0.048406112,0.058053174,0.001057536,0.003248503,1.11838E-06,,,,,
46712,0,0.037442248,0.048273101,0.002777318,0.002069866,7.7135E-06,,,,,
46713,0,0.033617353,0.057380817,0.016634789,0.001660239,0.000276716,,,,,
46714,0,0.030322838,0.052096254,0.015441353,0.001343582,0.000238435,,,,,
46715,0,0.035863288,0.029893163,0.013641867,0.000264105,0.000186101,,,,,
46716,0,0.020073778,0.030509962,0.006582345,0.000572531,4.33273E-05,,,,,
46717,0,0.053430153,0.054951809,0.010397755,0.001985064,0.000108113,,,,,
46718,0,0.057998704,0.054685015,0.016337775,0.001470511,0.000266923,,,,,
46719,0,0.041114674,0.053608136,0.003551934,0.002505623,1.26162E-05,,,,,
46720,0,0.052792715,0.052661399,0.011896594,0.001661769,0.000141529,,,,,
46721,0,0.052168737,0.049458146,0.014324992,0.001234339,0.000205205,,,,,
46722,0,0.042108535,0.050577979,0.0007124,0.002486576,5.07514E-07,,,,,
46723,0,0.047771883,0.049837836,0.008485288,0.001710033,7.20001E-05,,,,,
46724,0,0.045531752,0.050719411,0.004821918,0.00210658,2.32509E-05,,,,,
46725,0,0.059074712,0.054345967,0.01801301,0.001320084,0.000324469,,,,,
46726,0,0.05072142,0.057872185,0.004113674,0.002889978,1.69223E-05,,,,,
46727,0,0.023081648,0.033294036,0.005631246,0.00076523,3.17109E-05,,,,,
46728,0,0.042105727,0.057297669,0.006010777,0.002630345,3.61294E-05,,,,,
46729,0,0.05189787,0.058142284,0.005304491,0.002791832,2.81376E-05,,,,,
46730,0,0.043765738,0.072006628,0.018658335,0.00284604,0.000348133,,,,,
46731,0,0.056837592,0.061407466,0.008173455,0.00283386,6.68054E-05,,,,,
46732,0,0.058515248,0.053587879,0.018076356,0.001261068,0.000326755,,,,,
46733,0,0.058088305,0.052163619,0.018970438,0.001101787,0.000359878,,,,,
46734,0,0.057913386,0.053504921,0.017411921,0.001302705,0.000303175,,,,,
46735,0,0.058052258,0.053209373,0.01787992,0.00124817,0.000319692,,,,,
46736,0,0.054963431,0.050934268,0.016319321,0.001198195,0.00026632,,,,,
46737,0,0.05990372,0.050212516,0.023175924,0.000730977,0.000537123,,,,,
46738,0,0.02643534,0.036408015,0.00458061,0.001012984,2.0982E-05,,,,,
46739,0,0.051888507,0.053433578,0.010001569,0.001886339,0.000100031,,,,,
46740,0,0.049772057,0.066159191,0.005352252,0.003697484,2.86466E-05,,,,,
46741,0,0.042393324,0.070788852,0.019144823,0.002667106,0.000366524,,,,,
46742,0,0.056742231,0.053719242,0.01574326,0.001442175,0.00024785,,,,,
46743,0,0.037575111,0.044679286,0.000981487,0.001909498,9.63318E-07,,,,,
46744,0,0.032115869,0.045574311,0.006692824,0.00151177,4.47939E-05,,,,,
46745,0,0.042184177,0.040053769,0.011330542,0.000825024,0.000128381,,,,,
46746,0,0.034730162,0.033005742,0.009122173,0.000570425,8.3214E-05,,,,,
46747,0,0.034812959,0.028501373,0.013729359,0.000218212,0.000188495,,,,,
46748,0,0.03346883,0.028144945,0.012416648,0.000247379,0.000154173,,,,,
46749,0,0.029901968,0.0402616,0.004129336,0.00130554,1.70514E-05,,,,,
46750,0,0.024145021,0.031929498,0.002946211,0.000840031,8.68016E-06,,,,,
46751,0,0.025881444,0.040981916,0.009842339,0.000969673,9.68716E-05,,,,,
46752,0,0.030843888,0.046078622,0.008776682,0.001391435,7.70301E-05,,,,,
46753,0,0.02834901,0.043173007,0.008969206,0.0011699,8.04467E-05,,,,,
46754,0,0.039345294,0.035671128,0.012187858,0.000551464,0.000148544,,,,,
46755,0,0.046628748,0.03129731,0.025606269,3.23879E-05,0.000655681,,,,,
46756,0,0.039888911,0.03232196,0.01621209,0.000259528,0.000262832,,,,,
46757,0,0.030408767,0.035044846,0.001716761,0.001110761,2.94727E-06,,,,,
46758,0,0.038519451,0.033595245,0.013238209,0.000414409,0.00017525,,,,,
46759,0,0.040129858,0.032754163,0.016079094,0.000278058,0.000258537,,,,,
46760,0,0.02968372,0.045224134,0.00936289,0.001286029,8.76637E-05,,,,,
46761,0,0.033809275,0.035319921,0.005664436,0.000879448,3.20858E-05,,,,,
46762,0,0.039868898,0.044007529,0.004501668,0.001560713,2.0265E-05,,,,,
46763,0,0.037922591,0.046958479,0.000866205,0.002124498,7.50312E-07,,,,,
46764,0,0.027358628,0.041120866,0.008146922,0.001087281,6.63723E-05,,,,,
46765,0,0.027755579,0.037638688,0.004171809,0.001120032,1.7404E-05,,,,,
46766,0,0.032742918,0.037199892,0.002460264,0.001206842,6.0529E-06,,,,,
46767,0,0.029496278,0.040310339,0.004681861,0.001269388,2.19198E-05,,,,,
46768,0,0.037666318,0.043691711,0.002082322,0.001731341,4.33607E-06,,,,,
46769,0,0.030056387,0.046103881,0.009779859,0.001319435,9.56456E-05,,,,,
46770,0,0.018583463,0.045767684,0.02369074,0.000487391,0.000561251,,,,,
46771,0,0.030220632,0.047375125,0.010847144,0.001334293,0.000117661,,,,,
46772,0,0.037849779,0.0409649,0.005036955,0.001290817,2.53709E-05,,,,,
46773,0,0.024546462,0.034734785,0.005252988,0.000869176,2.75939E-05,,,,,
46774,0,0.026996331,0.047981425,0.015457381,0.001057813,0.000238931,,,,,
46775,0,0.022235695,0.054041678,0.027429392,0.000708214,0.000752372,,,,,
46776,0,0.028374416,0.029492308,0.004743041,0.000612526,2.24964E-05,,,,,
46777,0,0.03043653,0.06067576,0.023879677,0.001353952,0.000570239,,,,,
46778,0,0.030434067,0.059019293,0.022226269,0.001353727,0.000494007,,,,,
46779,0,0.019957713,0.05368296,0.029899471,0.000565654,0.000893978,,,,,
46780,0,0.021104468,0.057073148,0.031865619,0.000635419,0.001015418,,,,,
46781,0,0.027536512,0.073410067,0.040215226,0.001101897,0.001617264,,,,,
46782,0,0.028272779,0.086033646,0.051924509,0.001163433,0.002696155,,,,,
46783,0,0.032902231,0.094216988,0.054358998,0.001588659,0.002954901,,,,,
46784,0,0.039755399,0.080120791,0.031752537,0.002339488,0.001008224,,,,,
46785,0,0.04228458,0.061032051,0.00952306,0.002653176,9.06887E-05,,,,,
46786,0,0.04455674,0.056732441,0.002401881,0.00295181,5.76903E-06,,,,,
46787,0,0.024001051,0.042131715,0.013327209,0.0008297,0.000177614,,,,,
46788,0,0.020095498,0.064301522,0.040346932,0.000573822,0.001627875,,,,,
46789,0,0.017921429,0.058265504,0.037010673,0.000451768,0.00136979,,,,,
46790,0,0.030152026,0.054853259,0.018410473,0.001328077,0.000338946,,,,,
46791,0,0.024461793,0.066916768,0.037540113,0.000862988,0.00140926,,,,,
46792,0,0.026535451,0.050774486,0.018822763,0.001020913,0.000354296,,,,,
46793,0,0.015991294,0.048366278,0.029508289,0.000355624,0.000870739,,,,,
46794,0,0.027821715,0.048617771,0.015068766,0.001125536,0.000227068,,,,,
46795,0,0.018543761,0.041060492,0.019032849,0.000485217,0.000362249,,,,,
46796,0,0.02173546,0.035166876,0.009175782,0.000675537,8.4195E-05,,,,,
46797,0,0.021542323,0.026197104,0.000445846,0.000663127,1.98779E-07,,,,,
46798,0,0.013424255,0.047712794,0.032042554,0.000245556,0.001026725,,,,,
46799,0,0.029304383,0.024441529,0.010948654,0.000182058,0.000119873,,,,,
46800,0,0.014987395,0.03700366,0.019392313,0.00031016,0.000376062,,,,,
46801,0,0.021631391,0.031815331,0.00595347,0.000668836,3.54438E-05,,,,,
46802,0,0.019601033,0.033667348,0.010326786,0.000544782,0.000106643,,,,,
46803,0,0.018354374,0.028893647,0.007101186,0.000474911,5.04268E-05,,,,,
46804,0,0.010441897,0.042934471,0.030967723,0.000143203,0.000959,,,,,
46805,0,0.012028098,0.039616373,0.025679881,0.000194226,0.000659456,,,,,
46806,0,0.01305119,0.034583829,0.019376861,0.000231252,0.000375463,,,,,
46807,0,0.025499735,0.050157073,0.019491502,0.000940377,0.000379919,,,,,
46808,0,0.019056307,0.049855659,0.027191536,0.000513662,0.00073938,,,,,
46809,0,0.019932906,0.038512457,0.014759775,0.00056419,0.000217851,,,,,
46810,0,0.021757509,0.053476599,0.027458125,0.000676961,0.000753949,,,,,
46811,0,0.027606407,0.050522935,0.0172413,0.001107667,0.000297262,,,,,
46812,0,0.029844805,0.039523831,0.003462553,0.001300416,1.19893E-05,,,,,
46813,0,0.031113729,0.079085065,0.041448036,0.001416546,0.00171794,,,,,
46814,0,0.044240207,0.097191195,0.043253705,0.002909253,0.001870883,,,,,
46815,0,0.045589149,0.097653836,0.042041231,0.003092762,0.001767465,,,,,
46816,0,0.013007328,0.037648332,0.022495832,0.000229598,0.000506062,,,,,
46817,0,0.013806116,0.023172844,0.00702841,0.000260643,4.93985E-05,,,,,
46818,0,0.018110881,0.024673576,0.003183484,0.000461824,1.01346E-05,,,,,
46819,0,0.022417494,0.062615216,0.035777172,0.000720281,0.001280006,,,,,
46820,0,0.043478764,0.084305704,0.031313775,0.002808145,0.000980553,,,,,
46821,0,0.037952898,0.089929189,0.04379928,0.002127968,0.001918377,,,,,
46822,0,0.018938895,0.063603292,0.041084972,0.000507075,0.001687975,,,,,
46823,0,0.024003318,0.042131715,0.013324394,0.000829862,0.000177539,,,,,
46824,0,0.02241316,0.032505172,0.00567251,0.000719992,3.21774E-05,,,,,
46825,0,0.020527731,0.054429614,0.029938278,0.000599826,0.0008963,,,,,
46826,0,0.017424389,0.024419529,0.003781923,0.000425911,1.43029E-05,,,,,
46827,0,0.018896102,0.035117285,0.012652106,0.000504684,0.000160076,,,,,
46828,0,0.022652586,0.035001328,0.007871346,0.000736036,6.19581E-05,,,,,
46829,0,0.024283838,0.034388454,0.005232785,0.000850053,2.7382E-05,,,,,
46830,0,0.025822905,0.032466629,0.001399746,0.000965151,1.95929E-06,,,,,
46831,0,0.032153601,0.032940183,0.005988159,0.000726412,3.5858E-05,,,,,
46832,0,0.033951269,0.031402613,0.009758073,0.000468486,9.522E-05,,,,,
46833,0,0.023175936,0.030343079,0.002563201,0.000771722,6.57E-06,,,,,
46834,0,0.027860168,0.032912891,0.000683866,0.00103871,4.67673E-07,,,,,
46835,0,0.040755174,0.036406717,0.013203058,0.00053841,0.000174321,,,,,
46836,0,0.038749849,0.035641757,0.011477805,0.000583897,0.00013174,,,,,
46837,0,0.040565731,0.033692212,0.015682313,0.000324356,0.000245935,,,,,
46838,0,0.016041396,0.035254533,0.016334327,0.000357974,0.00026681,,,,,
46839,0,0.031157583,0.032341211,0.005350276,0.000728511,2.86254E-05,,,,,
46840,0,0.032199108,0.033940702,0.00504415,0.000835011,2.54435E-05,,,,,
46841,0,0.03327293,0.034772794,0.005545531,0.000854233,3.07529E-05,,,,,
46842,0,0.028425524,0.035076522,0.000777706,0.001176409,6.04826E-07,,,,,
46843,0,0.036180707,0.036573602,0.0073556,0.000853692,5.41048E-05,,,,,
46844,0,0.027134992,0.041290916,0.008594683,0.001069044,7.38686E-05,,,,,
46845,0,0.028039043,0.045519135,0.011700251,0.001143717,0.000136896,,,,,
46846,0,0.025265789,0.0496522,0.019277143,0.000922644,0.000371608,,,,,
46847,0,0.02665744,0.047070194,0.014966985,0.001030616,0.000224011,,,,,
46848,0,0.020720251,0.045338719,0.020608311,0.000611593,0.000424702,,,,,
46849,0,0.01282222,0.035640251,0.020717618,0.000222685,0.00042922,,,,,
46850,0,0.023659218,0.041534484,0.013154466,0.000805425,0.00017304,,,,,
46851,0,0.017209241,0.03366464,0.013294205,0.000414955,0.000176736,,,,,
46852,0,0.017433131,0.031574008,0.010925546,0.000426359,0.000119368,,,,,
46853,0,0.020853813,0.030953202,0.006056937,0.000619824,3.66865E-05,,,,,
46854,0,0.014712174,0.031902919,0.014633342,0.000298238,0.000214135,,,,,
46855,0,0.028953493,0.035768638,0.000814191,0.001221813,6.62907E-07,,,,,
46856,0,0.023837444,0.0366076,0.008006262,0.000818037,6.41002E-05,,,,,
46857,0,0.033443707,0.036384647,0.004145749,0.001039347,1.71872E-05,,,,,
46858,0,0.029041155,0.033203548,0.001859759,0.000982433,3.4587E-06,,,,,
46859,0,0.027479278,0.031077665,0.002046102,0.000842832,4.18653E-06,,,,,
46860,0,0.01527623,0.037752932,0.01978291,0.000322922,0.000391364,,,,,
46861,0,0.027487731,0.032147633,0.000986632,0.000971008,9.73442E-07,,,,,
46862,0,0.0300741,0.03416436,0.002181658,0.001022893,4.75963E-06,,,,,
46863,0,0.033038461,0.035696119,0.004331041,0.000983768,1.87579E-05,,,,,
46864,0,0.027136671,0.035750282,0.003051964,0.00106918,9.31448E-06,,,,,
46865,0,0.023295542,0.03778493,0.009856526,0.000779996,9.71511E-05,,,,,
46866,0,0.030874307,0.041183351,0.003843636,0.001394254,1.47735E-05,,,,,
46867,0,0.02388836,0.04427125,0.015606685,0.000821657,0.000243569,,,,,
46868,0,0.019486422,0.041675216,0.018476978,0.000538158,0.000341399,,,,,
46869,0,0.016878564,0.032562604,0.012602803,0.000398394,0.000158831,,,,,
46870,0,0.01860697,0.028128957,0.006022822,0.000488681,3.62744E-05,,,,,
46871,0,0.019758726,0.038733882,0.015197496,0.000553961,0.000230964,,,,,
46872,0,0.011292327,0.028338007,0.015315195,0.000169594,0.000234555,,,,,
46873,0,0.014495293,0.028265236,0.01126498,0.000289009,0.0001269,,,,,
46874,0,0.020012364,0.028800373,0.004949019,0.000568887,2.44928E-05,,,,,
46875,0,0.022236614,0.032372301,0.005758874,0.000708275,3.31646E-05,,,,,
46876,0,0.021179834,0.033665194,0.008364076,0.000640147,6.99578E-05,,,,,
46877,0,0.026343044,0.033957197,0.002244405,0.001005701,5.03735E-06,,,,,
46878,0,0.016148208,0.028784965,0.009732121,0.000363011,9.47142E-05,,,,,
46879,0,0.013887392,0.026506689,0.010261325,0.000263912,0.000105295,,,,,
46880,0,0.018873362,0.025003284,0.002566343,0.000503416,6.58612E-06,,,,,
46881,0,0.024132949,0.026046585,0.002921711,0.00053476,8.53639E-06,,,,,
46882,0,0.023951468,0.043349389,0.014606455,0.000826156,0.000213349,,,,,
46883,0,0.023480643,0.026245287,0.001912976,0.000592061,3.65948E-06,,,,,
46884,0,0.016625164,0.023743633,0.004098504,0.000385931,1.67977E-05,,,,,
46885,0,0.02330017,0.053764572,0.02583042,0.000780317,0.000667211,,,,,
46886,0,0.018008886,0.055430351,0.034066916,0.000456396,0.001160555,,,,,
46887,0,0.01532215,0.029327739,0.011300693,0.000324974,0.000127706,,,,,
46888,0,0.039354091,0.053913047,0.006043137,0.002291528,3.65195E-05,,,,,
46889,0,0.028795339,0.051896893,0.017138841,0.001208122,0.00029374,,,,,
46890,0,0.025236721,0.044171997,0.013833036,0.000920453,0.000191353,,,,,
46891,0,0.031152192,0.036641049,0.001043744,0.001267168,1.0894E-06,,,,,
46892,0,0.029879737,0.033136332,0.002968325,0.000910109,8.81095E-06,,,,,
46893,0,0.021972686,0.031772144,0.005486463,0.000690937,3.01013E-05,,,,,
46894,0,0.029605422,0.031216793,0.00454722,0.000711266,2.06772E-05,,,,,
46895,0,0.036550872,0.030889995,0.013498878,0.000302451,0.00018222,,,,,
46896,0,0.0271476,0.031767797,0.000944093,0.000950101,8.91311E-07,,,,,
46897,0,0.027959746,0.033473038,0.000247375,0.001103945,6.11946E-08,,,,,
46898,0,0.026237455,0.024392974,0.007188698,0.000295987,5.16774E-05,,,,,
46899,0,0.025444435,0.072092053,0.041495154,0.00093617,0.001721848,,,,,
46900,0,0.032078299,0.060425344,0.021590512,0.001508144,0.00046615,,,,,
46901,0,0.026134094,0.05515574,0.023702422,0.000989311,0.000561805,,,,,
46902,0,0.029571211,0.083146257,0.047424727,0.001276028,0.002249105,,,,,
46903,0,0.026903011,0.046799746,0.014391587,0.001050289,0.000207118,,,,,
46904,0,0.034341926,0.041067958,0.000577846,0.001639449,3.33905E-07,,,,,
46905,0,0.033102701,0.038874823,0.001232111,0.001416974,1.5181E-06,,,,,
46906,0,0.028638577,0.032707895,0.00185549,0.000951871,3.44284E-06,,,,,
46907,0,0.02074918,0.030252917,0.005486585,0.000613371,3.01026E-05,,,,,
46908,0,0.034635253,0.023876263,0.018133793,3.2976E-05,0.000328834,,,,,
46909,0,0.024763853,0.028277946,0.001473806,0.000718462,2.17211E-06,,,,,
46910,0,0.031687624,0.027842861,0.01050683,0.000300538,0.000110393,,,,,
46911,0,0.021825291,0.035617662,0.009515016,0.000681348,9.05355E-05,,,,,
46912,0,0.02222394,0.033593307,0.006995619,0.000707437,4.89387E-05,,,,,
46913,0,0.018175037,0.04328783,0.021718069,0.000465255,0.000471675,,,,,
46914,0,0.01413077,0.040801483,0.024253893,0.000273823,0.000588251,,,,,
46915,0,0.024554723,0.033603235,0.00411118,0.000869781,1.69018E-05,,,,,
46916,0,0.0138833,0.036653213,0.020412931,0.000263747,0.000416688,,,,,
46917,0,0.011402459,0.041771435,0.028611861,0.000173174,0.000818639,,,,,
46918,0,0.025861361,0.054882527,0.023767889,0.000968121,0.000564913,,,,,
46919,0,0.032091356,0.044827204,0.005976159,0.001509404,3.57145E-05,,,,,
46920,0,0.014659221,0.039622127,0.022418306,0.000295971,0.00050258,,,,,
46921,0,0.020367571,0.054987016,0.030694566,0.000590123,0.000942156,,,,,
46922,0,0.020992649,0.0419032,0.016834529,0.000628438,0.000283401,,,,,
46923,0,0.010344732,0.034373601,0.022527513,0.00014033,0.000507489,,,,,
46924,0,0.041594764,0.100533259,0.049880881,0.002565663,0.002488102,,,,,
46925,0,0.03602268,0.122624919,0.078891955,0.001912572,0.006223941,,,,,
46926,0,0.039937354,0.134966703,0.086372496,0.002361397,0.007460208,,,,,
46927,0,0.018845441,0.037832513,0.015430244,0.000501862,0.000238092,,,,,
46928,0,0.016703978,0.038038163,0.018295164,0.000389786,0.000334713,,,,,
46929,0,0.015530861,0.041307799,0.023021575,0.000334386,0.000529993,,,,,
46930,0,0.024119281,0.048573864,0.019622541,0.000838179,0.000385044,,,,,
46931,0,0.032310365,0.059419538,0.020296527,0.00153061,0.000411949,,,,,
46932,0,0.031925049,0.078601147,0.039956622,0.001493399,0.001596532,,,,,
46933,0,0.023509515,0.029152832,0.000958717,0.000794908,9.19139E-07,,,,,
46934,0,0.021665946,0.024392974,0.001511798,0.000523548,2.28553E-06,,,,,
46935,0,0.016229187,0.025907502,0.006754098,0.000366853,4.56178E-05,,,,,
46936,0,0.02262113,0.044281976,0.017191056,0.000733918,0.000295532,,,,,
46937,0,0.011156579,0.027241335,0.014387095,0.000165231,0.000206988,,,,,
46938,0,0.014428592,0.027198958,0.010281533,0.000286199,0.00010571,,,,,
46939,0,0.036108055,0.020035487,0.023803496,1.41979E-05,0.000566606,,,,,
46940,0,0.037197112,0.023473334,0.02171804,3.08106E-06,0.000471673,,,,,
46941,0,0.029662878,0.027530995,0.008304366,0.000369663,6.89625E-05,,,,,
46942,0,0.026369684,0.030692137,0.001053737,0.000878435,1.11036E-06,,,,,
46943,0,0.031821075,0.028027996,0.010487415,0.000307672,0.000109986,,,,,
46944,0,0.029866173,0.026598881,0.009488932,0.00029275,9.00398E-05,,,,,
46945,0,0.026767752,0.027432478,0.004807716,0.00051188,2.31141E-05,,,,,
46946,0,0.038280657,0.026322763,0.020214156,3.73151E-05,0.000408612,,,,,
46947,0,0.038375532,0.025544019,0.021110716,1.96542E-05,0.000445662,,,,,
46948,0,0.036446444,0.024208102,0.020051093,1.72807E-05,0.000402046,,,,,
46949,0,0.017375972,0.029283226,0.008705744,0.000423433,7.579E-05,,,,,
46950,0,0.041887451,0.026081897,0.02493394,1.31781E-06,0.000621701,,,,,
46951,0,0.045737336,0.024714965,0.031081659,4.05348E-05,0.00096607,,,,,
46952,0,0.034177458,0.024531107,0.016910459,5.80743E-05,0.000285964,,,,,
46953,0,0.03812129,0.026736621,0.019602397,5.08972E-05,0.000384254,,,,,
46954,0,0.032964256,0.029647364,0.010287649,0.000374799,0.000105836,,,,,
46955,0,0.040222284,0.030242463,0.018705569,0.0001331,0.000349898,,,,,
46956,0,0.04334508,0.030849339,0.021976581,7.87258E-05,0.00048297,,,,,
46957,0,0.031817128,0.030955532,0.007554978,0.000547586,5.70777E-05,,,,,
46958,0,0.025727728,0.027890108,0.003058584,0.000616605,9.35493E-06,,,,,
46959,0,0.027271939,0.028645376,0.004220917,0.000596554,1.78161E-05,,,,,
46960,0,0.023361948,0.030822894,0.002812027,0.000784609,7.9075E-06,,,,,
46961,0,0.028826278,0.031445517,0.003350955,0.000789304,1.12289E-05,,,,,
46962,0,0.032350794,0.031897176,0.007276039,0.0006062,5.29407E-05,,,,,
46963,0,0.02572113,0.029194435,0.001746064,0.000753413,3.04874E-06,,,,,
46964,0,0.036951947,0.028294171,0.016592757,0.000136923,0.00027532,,,,,
46965,0,0.027215191,0.029516285,0.003279539,0.000688367,1.07554E-05,,,,,
46966,0,0.03164901,0.026225838,0.012075903,0.000200221,0.000145827,,,,,
46967,0,0.035144657,0.022521371,0.020121264,5.76051E-06,0.000404865,,,,,
46968,0,0.033330078,0.02085295,0.019536342,1.73346E-06,0.000381669,,,,,
46969,0,0.031286367,0.021836101,0.01601531,3.38816E-05,0.00025649,,,,,
46970,0,0.038192155,0.023430564,0.022996455,1.88451E-07,0.000528837,,,,,
46971,0,0.021786812,0.032211203,0.006156339,0.000678856,3.79005E-05,,,,,
46972,0,0.03130177,0.022699145,0.015171394,5.6667E-05,0.000230171,,,,,
46973,0,0.026567576,0.024075179,0.007916437,0.000261105,6.267E-05,,,,,
46974,0,0.036899221,0.02821893,0.016602523,0.000134941,0.000275644,,,,,
46975,0,0.030762778,0.033555259,0.003645959,0.000894566,1.3293E-05,,,,,
46976,0,0.03247004,0.036297827,0.003023469,0.001107183,9.14137E-06,,,,,
46977,0,0.026066066,0.040005259,0.008636419,0.000984004,7.45877E-05,,,,,
46978,0,0.024227035,0.040675454,0.011590322,0.000845945,0.000134336,,,,,
46979,0,0.026314535,0.035376161,0.003698772,0.001003457,1.36809E-05,,,,,
46980,0,0.021933581,0.033300309,0.007063187,0.000688387,4.98886E-05,,,,,
46981,0,0.023195621,0.02963579,0.001831469,0.00077308,3.35428E-06,,,,,
46982,0,0.020232771,0.034484474,0.010359418,0.000582018,0.000107318,,,,,
46983,0,0.031436944,0.02494606,0.013092337,0.000140511,0.000171409,,,,,
46984,0,0.022444318,0.021484272,0.005387082,0.00025912,2.90206E-05,,,,,
46985,0,0.02301861,0.018839071,0.008745439,0.000101881,7.64827E-05,,,,,
46986,0,0.022855002,0.020118056,0.007263285,0.000165245,5.27553E-05,,,,,
46987,0,0.020496153,0.023720396,0.000731727,0.000528479,5.35424E-07,,,,,
46988,0,0.014619902,0.021681609,0.004526615,0.000294294,2.04902E-05,,,,,
46989,0,0.023984114,0.019723671,0.009059801,0.000113718,8.208E-05,,,,,
46990,0,0.020825126,0.019277113,0.005583528,0.000187514,3.11758E-05,,,,,
46991,0,0.023813038,0.022281315,0.006289716,0.000255731,3.95605E-05,,,,,
46992,0,0.030896489,0.027789924,0.009577336,0.000331698,9.17254E-05,,,,,
46993,0,0.030135479,0.041737956,0.005315718,0.001326579,2.82569E-05,,,,,
46994,0,0.022746291,0.02889933,0.001652986,0.000742363,2.73236E-06,,,,,
46995,0,0.01770545,0.02490398,0.003917353,0.000440439,1.53457E-05,,,,,
46996,0,0.026970477,0.051324949,0.018833011,0.001055726,0.000354682,,,,,
46997,0,0.022998746,0.052255362,0.024695519,0.000759545,0.000609869,,,,,
46998,0,0.032299899,0.027831231,0.011278783,0.000273984,0.000127211,,,,,
46999,0,0.028201631,0.047118294,0.01309751,0.001157414,0.000171545,,,,,
47000,0,0.032806693,0.038059804,0.001679547,0.001323523,2.82088E-06,,,,,
47001,0,0.034216832,0.032112305,0.009378158,0.000516841,8.79498E-05,,,,,
47002,0,0.035705885,0.027921828,0.015417739,0.000156352,0.000237707,,,,,
47003,0,0.028358566,0.022562355,0.011653313,0.000119007,0.0001358,,,,,
47004,0,0.029468095,0.020938422,0.014655058,3.94807E-05,0.000214771,,,,,
47005,0,0.036323348,0.021941839,0.022164495,4.95755E-08,0.000491265,,,,,
47006,0,0.03870971,0.021581207,0.025488511,1.5267E-05,0.000649664,,,,,
47007,0,0.0332744,0.020133527,0.020186623,2.81912E-09,0.0004075,,,,,
47008,0,0.032850394,0.019372301,0.020421318,1.10044E-06,0.00041703,,,,,
47009,0,0.034713097,0.038737755,0.003368969,0.001250951,1.135E-05,,,,,
47010,0,0.051478926,0.131635205,0.068708675,0.003959748,0.004720882,,,,,
47011,0,0.061571599,0.115893253,0.040433642,0.005694153,0.001634879,,,,,
47012,0,0.05253208,0.107692764,0.043458427,0.00412605,0.001888635,,,,,
47013,0,0.051342004,0.154053965,0.091297465,0.003938378,0.008335227,,,,,
47014,0,0.041866805,0.096028814,0.045038616,0.0026,0.002028477,,,,,
47015,0,0.046016705,0.087975566,0.031832021,0.003152098,0.001013278,,,,,
47016,0,0.037314748,0.079290004,0.033952549,0.002055485,0.001152776,,,,,
47017,0,0.039684502,0.070582209,0.022301994,0.002330979,0.000497379,,,,,
47018,0,0.04003965,0.056959484,0.008238246,0.002373759,6.78687E-05,,,,,
47019,0,0.038411297,0.031360159,0.01533899,0.000256678,0.000235285,,,,,
